"tramo_horario"|"cantidad"|"articulo"|"fecha"
"16"|"1"|"7"|"2020-11-02"
"16"|"2"|"15"|"2020-11-02"
"16"|"4"|"9"|"2020-11-02"
"17"|"1"|"15"|"2020-11-02"
"17"|"1"|"9"|"2020-11-02"
"18"|"2"|"15"|"2020-11-02"
"18"|"1"|"11"|"2020-11-02"
"18"|"1"|"7"|"2020-11-02"
"18"|"2"|"9"|"2020-11-02"
"18"|"1"|"13"|"2020-11-02"
"19"|"1"|"15"|"2020-11-02"
"19"|"2"|"13"|"2020-11-02"
"19"|"5"|"9"|"2020-11-02"
"20"|"1"|"15"|"2020-11-02"
"20"|"1"|"7"|"2020-11-02"
"20"|"1"|"13"|"2020-11-02"
"20"|"2"|"9"|"2020-11-02"
"21"|"2"|"9"|"2020-11-02"
"22"|"2"|"12"|"2020-11-02"
"22"|"1"|"6"|"2020-11-02"
"22"|"2"|"9"|"2020-11-02"
"23"|"2"|"10"|"2020-11-02"
"23"|"1"|"8"|"2020-11-02"
"23"|"2"|"6"|"2020-11-02"
"1"|"1"|"8"|"2020-11-03"
"1"|"1"|"12"|"2020-11-03"
"2"|"1"|"6"|"2020-11-03"
"4"|"1"|"8"|"2020-11-03"
"9"|"1"|"15"|"2020-11-03"
"9"|"3"|"9"|"2020-11-03"
"10"|"1"|"15"|"2020-11-03"
"10"|"2"|"13"|"2020-11-03"
"10"|"2"|"1"|"2020-11-03"
"10"|"1"|"8"|"2020-11-03"
"10"|"1"|"11"|"2020-11-03"
"10"|"1"|"9"|"2020-11-03"
"10"|"1"|"7"|"2020-11-03"
"10"|"1"|"14"|"2020-11-03"
"11"|"1"|"15"|"2020-11-03"
"11"|"1"|"11"|"2020-11-03"
"11"|"1"|"6"|"2020-11-03"
"11"|"2"|"9"|"2020-11-03"
"11"|"1"|"13"|"2020-11-03"
"12"|"1"|"15"|"2020-11-03"
"12"|"4"|"9"|"2020-11-03"
"13"|"1"|"6"|"2020-11-03"
"13"|"1"|"9"|"2020-11-03"
"14"|"1"|"8"|"2020-11-03"
"14"|"4"|"9"|"2020-11-03"
"14"|"1"|"7"|"2020-11-03"
"14"|"1"|"13"|"2020-11-03"
"15"|"4"|"15"|"2020-11-03"
"15"|"1"|"9"|"2020-11-03"
"15"|"1"|"13"|"2020-11-03"
"16"|"1"|"7"|"2020-11-03"
"16"|"3"|"9"|"2020-11-03"
"17"|"2"|"15"|"2020-11-03"
"17"|"3"|"9"|"2020-11-03"
"17"|"1"|"13"|"2020-11-03"
"18"|"1"|"11"|"2020-11-03"
"18"|"2"|"9"|"2020-11-03"
"19"|"4"|"9"|"2020-11-03"
"19"|"1"|"15"|"2020-11-03"
"20"|"1"|"8"|"2020-11-03"
"20"|"3"|"15"|"2020-11-03"
"22"|"1"|"10"|"2020-11-03"
"22"|"1"|"6"|"2020-11-03"
"22"|"3"|"9"|"2020-11-03"
"23"|"1"|"12"|"2020-11-03"
"23"|"1"|"8"|"2020-11-03"
"24"|"1"|"10"|"2020-11-03"
"24"|"2"|"6"|"2020-11-03"
"1"|"1"|"8"|"2020-11-04"
"2"|"1"|"9"|"2020-11-04"
"5"|"1"|"8"|"2020-11-04"
"8"|"1"|"9"|"2020-11-04"
"9"|"1"|"8"|"2020-11-04"
"9"|"1"|"15"|"2020-11-04"
"9"|"2"|"9"|"2020-11-04"
"11"|"2"|"15"|"2020-11-04"
"11"|"2"|"9"|"2020-11-04"
"11"|"1"|"13"|"2020-11-04"
"12"|"1"|"15"|"2020-11-04"
"12"|"1"|"9"|"2020-11-04"
"13"|"5"|"9"|"2020-11-04"
"14"|"1"|"7"|"2020-11-04"
"14"|"1"|"15"|"2020-11-04"
"14"|"2"|"9"|"2020-11-04"
"15"|"1"|"13"|"2020-11-04"
"16"|"2"|"9"|"2020-11-04"
"16"|"1"|"15"|"2020-11-04"
"16"|"1"|"13"|"2020-11-04"
"17"|"2"|"15"|"2020-11-04"
"17"|"1"|"11"|"2020-11-04"
"17"|"4"|"9"|"2020-11-04"
"17"|"1"|"13"|"2020-11-04"
"18"|"1"|"15"|"2020-11-04"
"18"|"1"|"13"|"2020-11-04"
"19"|"1"|"15"|"2020-11-04"
"19"|"1"|"7"|"2020-11-04"
"19"|"3"|"9"|"2020-11-04"
"20"|"1"|"15"|"2020-11-04"
"20"|"1"|"9"|"2020-11-04"
"21"|"1"|"15"|"2020-11-04"
"21"|"1"|"8"|"2020-11-04"
"21"|"1"|"7"|"2020-11-04"
"21"|"1"|"9"|"2020-11-04"
"22"|"1"|"10"|"2020-11-04"
"22"|"1"|"15"|"2020-11-04"
"22"|"1"|"6"|"2020-11-04"
"22"|"2"|"8"|"2020-11-04"
"22"|"2"|"12"|"2020-11-04"
"22"|"1"|"7"|"2020-11-04"
"23"|"1"|"10"|"2020-11-04"
"23"|"3"|"8"|"2020-11-04"
"23"|"1"|"6"|"2020-11-04"
"23"|"4"|"14"|"2020-11-04"
"23"|"1"|"9"|"2020-11-04"
"24"|"1"|"8"|"2020-11-04"
"1"|"1"|"6"|"2020-11-05"
"1"|"1"|"8"|"2020-11-05"
"8"|"1"|"9"|"2020-11-05"
"10"|"2"|"15"|"2020-11-05"
"10"|"1"|"9"|"2020-11-05"
"11"|"2"|"9"|"2020-11-05"
"12"|"4"|"9"|"2020-11-05"
"13"|"1"|"15"|"2020-11-05"
"13"|"2"|"9"|"2020-11-05"
"13"|"1"|"13"|"2020-11-05"
"14"|"3"|"9"|"2020-11-05"
"15"|"2"|"15"|"2020-11-05"
"15"|"2"|"9"|"2020-11-05"
"16"|"1"|"7"|"2020-11-05"
"16"|"2"|"9"|"2020-11-05"
"17"|"4"|"9"|"2020-11-05"
"18"|"2"|"15"|"2020-11-05"
"18"|"1"|"11"|"2020-11-05"
"18"|"4"|"9"|"2020-11-05"
"18"|"1"|"7"|"2020-11-05"
"18"|"1"|"13"|"2020-11-05"
"19"|"2"|"15"|"2020-11-05"
"19"|"1"|"14"|"2020-11-05"
"19"|"4"|"9"|"2020-11-05"
"19"|"2"|"13"|"2020-11-05"
"20"|"1"|"15"|"2020-11-05"
"20"|"1"|"11"|"2020-11-05"
"20"|"3"|"9"|"2020-11-05"
"20"|"1"|"13"|"2020-11-05"
"21"|"2"|"9"|"2020-11-05"
"21"|"2"|"15"|"2020-11-05"
"21"|"1"|"7"|"2020-11-05"
"21"|"1"|"6"|"2020-11-05"
"22"|"1"|"12"|"2020-11-05"
"22"|"1"|"6"|"2020-11-05"
"22"|"1"|"14"|"2020-11-05"
"23"|"1"|"7"|"2020-11-05"
"23"|"2"|"9"|"2020-11-05"
"23"|"2"|"6"|"2020-11-05"
"24"|"1"|"10"|"2020-11-05"
"24"|"1"|"15"|"2020-11-05"
"1"|"2"|"12"|"2020-11-06"
"3"|"1"|"9"|"2020-11-06"
"9"|"3"|"15"|"2020-11-06"
"9"|"2"|"9"|"2020-11-06"
"10"|"2"|"15"|"2020-11-06"
"10"|"2"|"13"|"2020-11-06"
"10"|"2"|"9"|"2020-11-06"
"11"|"2"|"9"|"2020-11-06"
"12"|"1"|"15"|"2020-11-06"
"12"|"1"|"9"|"2020-11-06"
"12"|"1"|"13"|"2020-11-06"
"14"|"1"|"15"|"2020-11-06"
"14"|"1"|"16"|"2020-11-06"
"14"|"1"|"11"|"2020-11-06"
"14"|"1"|"13"|"2020-11-06"
"14"|"1"|"1"|"2020-11-06"
"15"|"1"|"11"|"2020-11-06"
"15"|"1"|"7"|"2020-11-06"
"15"|"2"|"9"|"2020-11-06"
"16"|"1"|"15"|"2020-11-06"
"16"|"3"|"9"|"2020-11-06"
"17"|"1"|"15"|"2020-11-06"
"17"|"2"|"7"|"2020-11-06"
"17"|"2"|"9"|"2020-11-06"
"18"|"3"|"15"|"2020-11-06"
"18"|"1"|"16"|"2020-11-06"
"18"|"1"|"6"|"2020-11-06"
"18"|"3"|"9"|"2020-11-06"
"18"|"1"|"7"|"2020-11-06"
"18"|"2"|"13"|"2020-11-06"
"19"|"2"|"15"|"2020-11-06"
"19"|"1"|"7"|"2020-11-06"
"19"|"2"|"14"|"2020-11-06"
"19"|"3"|"9"|"2020-11-06"
"19"|"1"|"13"|"2020-11-06"
"20"|"1"|"15"|"2020-11-06"
"20"|"1"|"8"|"2020-11-06"
"20"|"4"|"9"|"2020-11-06"
"21"|"2"|"9"|"2020-11-06"
"22"|"2"|"15"|"2020-11-06"
"22"|"3"|"8"|"2020-11-06"
"22"|"3"|"12"|"2020-11-06"
"24"|"2"|"10"|"2020-11-06"
"24"|"2"|"8"|"2020-11-06"
"24"|"1"|"6"|"2020-11-06"
"24"|"1"|"9"|"2020-11-06"
"24"|"2"|"16"|"2020-11-06"
"24"|"1"|"12"|"2020-11-06"
"24"|"1"|"16"|"2020-11-06"
"1"|"1"|"8"|"2020-11-07"
"1"|"4"|"14"|"2020-11-07"
"1"|"1"|"16"|"2020-11-07"
"6"|"1"|"8"|"2020-11-07"
"7"|"1"|"14"|"2020-11-07"
"9"|"2"|"9"|"2020-11-07"
"11"|"1"|"11"|"2020-11-07"
"13"|"1"|"7"|"2020-11-07"
"14"|"1"|"6"|"2020-11-07"
"15"|"1"|"13"|"2020-11-07"
"15"|"1"|"9"|"2020-11-07"
"16"|"1"|"7"|"2020-11-07"
"16"|"1"|"11"|"2020-11-07"
"16"|"2"|"9"|"2020-11-07"
"17"|"2"|"9"|"2020-11-07"
"18"|"2"|"15"|"2020-11-07"
"18"|"1"|"2"|"2020-11-07"
"19"|"2"|"15"|"2020-11-07"
"20"|"1"|"7"|"2020-11-07"
"21"|"2"|"12"|"2020-11-07"
"21"|"2"|"8"|"2020-11-07"
"21"|"1"|"6"|"2020-11-07"
"22"|"1"|"16"|"2020-11-07"
"22"|"1"|"6"|"2020-11-07"
"22"|"1"|"12"|"2020-11-07"
"22"|"2"|"14"|"2020-11-07"
"23"|"1"|"10"|"2020-11-07"
"23"|"1"|"6"|"2020-11-07"
"23"|"1"|"16"|"2020-11-07"
"23"|"1"|"16"|"2020-11-07"
"23"|"4"|"8"|"2020-11-07"
"23"|"1"|"16"|"2020-11-07"
"23"|"3"|"14"|"2020-11-07"
"24"|"1"|"10"|"2020-11-07"
"24"|"2"|"6"|"2020-11-07"
"24"|"1"|"16"|"2020-11-07"
"24"|"1"|"16"|"2020-11-07"
"24"|"3"|"8"|"2020-11-07"
"1"|"1"|"16"|"2020-11-08"
"1"|"1"|"8"|"2020-11-08"
"1"|"1"|"12"|"2020-11-08"
"6"|"1"|"9"|"2020-11-08"
"8"|"1"|"14"|"2020-11-08"
"9"|"1"|"9"|"2020-11-08"
"10"|"1"|"9"|"2020-11-08"
"12"|"1"|"8"|"2020-11-08"
"12"|"1"|"13"|"2020-11-08"
"13"|"1"|"14"|"2020-11-08"
"14"|"1"|"15"|"2020-11-08"
"15"|"1"|"9"|"2020-11-08"
"16"|"1"|"9"|"2020-11-08"
"17"|"1"|"9"|"2020-11-08"
"18"|"2"|"13"|"2020-11-08"
"18"|"1"|"9"|"2020-11-08"
"19"|"1"|"15"|"2020-11-08"
"19"|"1"|"9"|"2020-11-08"
"20"|"1"|"13"|"2020-11-08"
"20"|"1"|"9"|"2020-11-08"
"20"|"1"|"12"|"2020-11-08"
"21"|"1"|"15"|"2020-11-08"
"22"|"1"|"15"|"2020-11-08"
"22"|"1"|"14"|"2020-11-08"
"22"|"1"|"5"|"2020-11-08"
"23"|"1"|"10"|"2020-11-08"
"23"|"1"|"8"|"2020-11-08"
"23"|"2"|"12"|"2020-11-08"
"23"|"1"|"7"|"2020-11-08"
"24"|"1"|"10"|"2020-11-08"
"24"|"1"|"14"|"2020-11-08"
"24"|"2"|"9"|"2020-11-08"
"1"|"1"|"14"|"2020-11-09"
"7"|"1"|"15"|"2020-11-09"
"8"|"2"|"9"|"2020-11-09"
"9"|"1"|"9"|"2020-11-09"
"10"|"2"|"9"|"2020-11-09"
"10"|"1"|"13"|"2020-11-09"
"11"|"2"|"15"|"2020-11-09"
"11"|"1"|"8"|"2020-11-09"
"11"|"1"|"13"|"2020-11-09"
"11"|"1"|"9"|"2020-11-09"
"12"|"1"|"15"|"2020-11-09"
"12"|"1"|"14"|"2020-11-09"
"12"|"1"|"13"|"2020-11-09"
"12"|"1"|"9"|"2020-11-09"
"13"|"1"|"9"|"2020-11-09"
"14"|"1"|"11"|"2020-11-09"
"14"|"2"|"9"|"2020-11-09"
"15"|"1"|"7"|"2020-11-09"
"15"|"1"|"9"|"2020-11-09"
"16"|"3"|"9"|"2020-11-09"
"17"|"1"|"11"|"2020-11-09"
"17"|"2"|"9"|"2020-11-09"
"18"|"2"|"15"|"2020-11-09"
"18"|"1"|"7"|"2020-11-09"
"18"|"1"|"9"|"2020-11-09"
"18"|"1"|"3"|"2020-11-09"
"19"|"1"|"15"|"2020-11-09"
"19"|"4"|"9"|"2020-11-09"
"20"|"3"|"15"|"2020-11-09"
"20"|"1"|"7"|"2020-11-09"
"20"|"1"|"9"|"2020-11-09"
"20"|"2"|"13"|"2020-11-09"
"21"|"1"|"7"|"2020-11-09"
"21"|"1"|"9"|"2020-11-09"
"22"|"1"|"10"|"2020-11-09"
"22"|"1"|"15"|"2020-11-09"
"22"|"1"|"6"|"2020-11-09"
"22"|"2"|"9"|"2020-11-09"
"22"|"1"|"14"|"2020-11-09"
"23"|"1"|"6"|"2020-11-09"
"23"|"1"|"13"|"2020-11-09"
"24"|"1"|"8"|"2020-11-09"
"24"|"1"|"6"|"2020-11-09"
"3"|"1"|"13"|"2020-11-10"
"5"|"1"|"8"|"2020-11-10"
"8"|"1"|"14"|"2020-11-10"
"9"|"1"|"15"|"2020-11-10"
"9"|"2"|"9"|"2020-11-10"
"10"|"2"|"15"|"2020-11-10"
"10"|"1"|"9"|"2020-11-10"
"10"|"1"|"13"|"2020-11-10"
"11"|"1"|"8"|"2020-11-10"
"11"|"1"|"9"|"2020-11-10"
"11"|"1"|"13"|"2020-11-10"
"12"|"1"|"15"|"2020-11-10"
"12"|"3"|"9"|"2020-11-10"
"13"|"3"|"9"|"2020-11-10"
"13"|"1"|"13"|"2020-11-10"
"14"|"1"|"11"|"2020-11-10"
"14"|"1"|"5"|"2020-11-10"
"15"|"3"|"9"|"2020-11-10"
"16"|"1"|"15"|"2020-11-10"
"16"|"3"|"9"|"2020-11-10"
"16"|"1"|"14"|"2020-11-10"
"17"|"1"|"15"|"2020-11-10"
"17"|"1"|"13"|"2020-11-10"
"18"|"1"|"7"|"2020-11-10"
"18"|"2"|"9"|"2020-11-10"
"18"|"1"|"2"|"2020-11-10"
"19"|"1"|"10"|"2020-11-10"
"19"|"1"|"15"|"2020-11-10"
"19"|"3"|"9"|"2020-11-10"
"19"|"1"|"7"|"2020-11-10"
"19"|"1"|"13"|"2020-11-10"
"20"|"1"|"9"|"2020-11-10"
"20"|"1"|"12"|"2020-11-10"
"21"|"1"|"15"|"2020-11-10"
"21"|"2"|"9"|"2020-11-10"
"21"|"1"|"14"|"2020-11-10"
"22"|"1"|"15"|"2020-11-10"
"22"|"1"|"12"|"2020-11-10"
"22"|"1"|"8"|"2020-11-10"
"22"|"2"|"9"|"2020-11-10"
"23"|"1"|"15"|"2020-11-10"
"23"|"1"|"10"|"2020-11-10"
"23"|"2"|"8"|"2020-11-10"
"23"|"1"|"7"|"2020-11-10"
"24"|"1"|"8"|"2020-11-10"
"24"|"1"|"14"|"2020-11-10"
"1"|"1"|"10"|"2020-11-11"
"1"|"1"|"8"|"2020-11-11"
"1"|"1"|"9"|"2020-11-11"
"4"|"1"|"14"|"2020-11-11"
"7"|"2"|"5"|"2020-11-11"
"8"|"1"|"13"|"2020-11-11"
"8"|"2"|"9"|"2020-11-11"
"9"|"2"|"7"|"2020-11-11"
"9"|"1"|"15"|"2020-11-11"
"10"|"1"|"15"|"2020-11-11"
"10"|"1"|"12"|"2020-11-11"
"10"|"1"|"8"|"2020-11-11"
"10"|"1"|"9"|"2020-11-11"
"11"|"2"|"15"|"2020-11-11"
"11"|"2"|"9"|"2020-11-11"
"11"|"1"|"7"|"2020-11-11"
"11"|"1"|"13"|"2020-11-11"
"12"|"1"|"15"|"2020-11-11"
"12"|"1"|"9"|"2020-11-11"
"13"|"1"|"9"|"2020-11-11"
"14"|"2"|"9"|"2020-11-11"
"15"|"1"|"15"|"2020-11-11"
"15"|"1"|"9"|"2020-11-11"
"16"|"2"|"15"|"2020-11-11"
"16"|"1"|"9"|"2020-11-11"
"17"|"2"|"15"|"2020-11-11"
"17"|"1"|"11"|"2020-11-11"
"17"|"2"|"9"|"2020-11-11"
"17"|"2"|"13"|"2020-11-11"
"18"|"1"|"10"|"2020-11-11"
"18"|"1"|"13"|"2020-11-11"
"18"|"1"|"15"|"2020-11-11"
"18"|"3"|"9"|"2020-11-11"
"19"|"1"|"7"|"2020-11-11"
"19"|"1"|"9"|"2020-11-11"
"20"|"2"|"15"|"2020-11-11"
"20"|"2"|"9"|"2020-11-11"
"21"|"1"|"8"|"2020-11-11"
"21"|"1"|"14"|"2020-11-11"
"21"|"1"|"13"|"2020-11-11"
"21"|"3"|"9"|"2020-11-11"
"22"|"1"|"12"|"2020-11-11"
"22"|"1"|"15"|"2020-11-11"
"22"|"1"|"6"|"2020-11-11"
"22"|"2"|"9"|"2020-11-11"
"22"|"2"|"14"|"2020-11-11"
"22"|"1"|"13"|"2020-11-11"
"22"|"3"|"9"|"2020-11-11"
"23"|"1"|"14"|"2020-11-11"
"1"|"1"|"8"|"2020-11-12"
"1"|"1"|"12"|"2020-11-12"
"1"|"1"|"7"|"2020-11-12"
"7"|"1"|"14"|"2020-11-12"
"9"|"1"|"5"|"2020-11-12"
"9"|"1"|"8"|"2020-11-12"
"9"|"1"|"9"|"2020-11-12"
"10"|"2"|"15"|"2020-11-12"
"10"|"1"|"8"|"2020-11-12"
"10"|"1"|"9"|"2020-11-12"
"10"|"2"|"13"|"2020-11-12"
"11"|"2"|"15"|"2020-11-12"
"11"|"1"|"14"|"2020-11-12"
"11"|"1"|"13"|"2020-11-12"
"12"|"1"|"9"|"2020-11-12"
"14"|"2"|"9"|"2020-11-12"
"15"|"3"|"15"|"2020-11-12"
"15"|"1"|"9"|"2020-11-12"
"15"|"1"|"13"|"2020-11-12"
"16"|"1"|"7"|"2020-11-12"
"16"|"1"|"15"|"2020-11-12"
"16"|"4"|"9"|"2020-11-12"
"17"|"3"|"9"|"2020-11-12"
"17"|"2"|"15"|"2020-11-12"
"17"|"2"|"13"|"2020-11-12"
"18"|"1"|"11"|"2020-11-12"
"18"|"1"|"7"|"2020-11-12"
"18"|"3"|"9"|"2020-11-12"
"19"|"2"|"15"|"2020-11-12"
"19"|"3"|"9"|"2020-11-12"
"19"|"1"|"13"|"2020-11-12"
"20"|"2"|"15"|"2020-11-12"
"20"|"2"|"9"|"2020-11-12"
"20"|"1"|"13"|"2020-11-12"
"21"|"2"|"9"|"2020-11-12"
"21"|"2"|"8"|"2020-11-12"
"21"|"1"|"6"|"2020-11-12"
"21"|"1"|"13"|"2020-11-12"
"22"|"1"|"15"|"2020-11-12"
"22"|"1"|"6"|"2020-11-12"
"22"|"3"|"9"|"2020-11-12"
"22"|"1"|"16"|"2020-11-12"
"23"|"1"|"10"|"2020-11-12"
"23"|"3"|"8"|"2020-11-12"
"23"|"1"|"6"|"2020-11-12"
"23"|"2"|"12"|"2020-11-12"
"23"|"2"|"14"|"2020-11-12"
"24"|"1"|"10"|"2020-11-12"
"24"|"1"|"8"|"2020-11-12"
"24"|"2"|"12"|"2020-11-12"
"1"|"1"|"6"|"2020-11-13"
"1"|"3"|"14"|"2020-11-13"
"2"|"1"|"6"|"2020-11-13"
"5"|"1"|"9"|"2020-11-13"
"7"|"1"|"15"|"2020-11-13"
"8"|"1"|"6"|"2020-11-13"
"9"|"2"|"15"|"2020-11-13"
"9"|"1"|"9"|"2020-11-13"
"10"|"1"|"12"|"2020-11-13"
"10"|"1"|"7"|"2020-11-13"
"10"|"1"|"6"|"2020-11-13"
"10"|"1"|"9"|"2020-11-13"
"11"|"1"|"9"|"2020-11-13"
"11"|"1"|"15"|"2020-11-13"
"11"|"1"|"8"|"2020-11-13"
"11"|"1"|"13"|"2020-11-13"
"12"|"1"|"15"|"2020-11-13"
"12"|"3"|"9"|"2020-11-13"
"12"|"1"|"13"|"2020-11-13"
"13"|"1"|"7"|"2020-11-13"
"13"|"1"|"9"|"2020-11-13"
"13"|"1"|"5"|"2020-11-13"
"14"|"1"|"15"|"2020-11-13"
"15"|"1"|"8"|"2020-11-13"
"15"|"2"|"15"|"2020-11-13"
"15"|"1"|"9"|"2020-11-13"
"16"|"2"|"15"|"2020-11-13"
"16"|"1"|"11"|"2020-11-13"
"16"|"3"|"9"|"2020-11-13"
"16"|"1"|"7"|"2020-11-13"
"17"|"1"|"11"|"2020-11-13"
"17"|"3"|"9"|"2020-11-13"
"17"|"3"|"13"|"2020-11-13"
"18"|"4"|"15"|"2020-11-13"
"18"|"1"|"7"|"2020-11-13"
"18"|"2"|"13"|"2020-11-13"
"18"|"2"|"9"|"2020-11-13"
"19"|"1"|"7"|"2020-11-13"
"19"|"2"|"15"|"2020-11-13"
"19"|"2"|"9"|"2020-11-13"
"20"|"1"|"15"|"2020-11-13"
"20"|"2"|"7"|"2020-11-13"
"21"|"1"|"4"|"2020-11-13"
"21"|"1"|"9"|"2020-11-13"
"21"|"1"|"7"|"2020-11-13"
"21"|"1"|"13"|"2020-11-13"
"22"|"1"|"10"|"2020-11-13"
"22"|"1"|"15"|"2020-11-13"
"22"|"1"|"12"|"2020-11-13"
"22"|"1"|"9"|"2020-11-13"
"22"|"1"|"16"|"2020-11-13"
"23"|"1"|"15"|"2020-11-13"
"23"|"1"|"16"|"2020-11-13"
"23"|"7"|"8"|"2020-11-13"
"23"|"1"|"6"|"2020-11-13"
"23"|"1"|"9"|"2020-11-13"
"23"|"2"|"12"|"2020-11-13"
"23"|"2"|"14"|"2020-11-13"
"24"|"1"|"10"|"2020-11-13"
"24"|"1"|"16"|"2020-11-13"
"24"|"3"|"8"|"2020-11-13"
"24"|"1"|"9"|"2020-11-13"
"24"|"1"|"12"|"2020-11-13"
"24"|"1"|"14"|"2020-11-13"
"1"|"1"|"16"|"2020-11-14"
"1"|"3"|"14"|"2020-11-14"
"1"|"1"|"9"|"2020-11-14"
"1"|"1"|"6"|"2020-11-14"
"2"|"1"|"7"|"2020-11-14"
"10"|"1"|"9"|"2020-11-14"
"11"|"1"|"13"|"2020-11-14"
"11"|"1"|"9"|"2020-11-14"
"14"|"2"|"15"|"2020-11-14"
"14"|"1"|"9"|"2020-11-14"
"15"|"1"|"9"|"2020-11-14"
"16"|"1"|"7"|"2020-11-14"
"16"|"2"|"9"|"2020-11-14"
"17"|"2"|"15"|"2020-11-14"
"17"|"1"|"11"|"2020-11-14"
"18"|"1"|"7"|"2020-11-14"
"18"|"1"|"16"|"2020-11-14"
"19"|"1"|"15"|"2020-11-14"
"19"|"1"|"9"|"2020-11-14"
"20"|"2"|"9"|"2020-11-14"
"21"|"1"|"15"|"2020-11-14"
"21"|"1"|"16"|"2020-11-14"
"21"|"1"|"6"|"2020-11-14"
"21"|"1"|"16"|"2020-11-14"
"21"|"1"|"12"|"2020-11-14"
"21"|"1"|"7"|"2020-11-14"
"21"|"1"|"14"|"2020-11-14"
"22"|"2"|"10"|"2020-11-14"
"22"|"2"|"15"|"2020-11-14"
"22"|"1"|"6"|"2020-11-14"
"22"|"2"|"16"|"2020-11-14"
"22"|"2"|"8"|"2020-11-14"
"22"|"1"|"9"|"2020-11-14"
"22"|"2"|"12"|"2020-11-14"
"23"|"1"|"15"|"2020-11-14"
"23"|"1"|"12"|"2020-11-14"
"23"|"1"|"16"|"2020-11-14"
"23"|"5"|"8"|"2020-11-14"
"23"|"1"|"9"|"2020-11-14"
"23"|"1"|"5"|"2020-11-14"
"24"|"1"|"8"|"2020-11-14"
"24"|"2"|"14"|"2020-11-14"
"24"|"1"|"16"|"2020-11-14"
"1"|"1"|"8"|"2020-11-15"
"1"|"2"|"6"|"2020-11-15"
"1"|"1"|"14"|"2020-11-15"
"1"|"2"|"16"|"2020-11-15"
"2"|"1"|"6"|"2020-11-15"
"10"|"1"|"8"|"2020-11-15"
"10"|"1"|"4"|"2020-11-15"
"12"|"1"|"8"|"2020-11-15"
"13"|"1"|"10"|"2020-11-15"
"13"|"2"|"9"|"2020-11-15"
"14"|"1"|"5"|"2020-11-15"
"15"|"1"|"15"|"2020-11-15"
"15"|"1"|"1"|"2020-11-15"
"15"|"2"|"9"|"2020-11-15"
"16"|"1"|"15"|"2020-11-15"
"16"|"1"|"7"|"2020-11-15"
"16"|"1"|"1"|"2020-11-15"
"16"|"1"|"9"|"2020-11-15"
"17"|"1"|"15"|"2020-11-15"
"17"|"1"|"9"|"2020-11-15"
"18"|"2"|"15"|"2020-11-15"
"18"|"1"|"11"|"2020-11-15"
"18"|"1"|"7"|"2020-11-15"
"18"|"1"|"13"|"2020-11-15"
"19"|"2"|"9"|"2020-11-15"
"19"|"2"|"13"|"2020-11-15"
"20"|"4"|"9"|"2020-11-15"
"21"|"1"|"9"|"2020-11-15"
"22"|"2"|"8"|"2020-11-15"
"22"|"1"|"7"|"2020-11-15"
"23"|"2"|"8"|"2020-11-15"
"23"|"1"|"6"|"2020-11-15"
"1"|"1"|"8"|"2020-11-16"
"7"|"1"|"7"|"2020-11-16"
"8"|"1"|"13"|"2020-11-16"
"8"|"2"|"9"|"2020-11-16"
"9"|"1"|"8"|"2020-11-16"
"10"|"1"|"8"|"2020-11-16"
"10"|"4"|"9"|"2020-11-16"
"11"|"1"|"7"|"2020-11-16"
"11"|"1"|"9"|"2020-11-16"
"12"|"3"|"9"|"2020-11-16"
"14"|"1"|"15"|"2020-11-16"
"14"|"1"|"11"|"2020-11-16"
"14"|"1"|"8"|"2020-11-16"
"14"|"1"|"9"|"2020-11-16"
"14"|"1"|"7"|"2020-11-16"
"15"|"1"|"15"|"2020-11-16"
"15"|"1"|"9"|"2020-11-16"
"15"|"1"|"13"|"2020-11-16"
"16"|"2"|"15"|"2020-11-16"
"16"|"1"|"13"|"2020-11-16"
"16"|"1"|"9"|"2020-11-16"
"17"|"3"|"9"|"2020-11-16"
"18"|"2"|"15"|"2020-11-16"
"18"|"1"|"12"|"2020-11-16"
"18"|"1"|"10"|"2020-11-16"
"18"|"4"|"9"|"2020-11-16"
"19"|"2"|"15"|"2020-11-16"
"19"|"2"|"9"|"2020-11-16"
"19"|"1"|"13"|"2020-11-16"
"20"|"2"|"15"|"2020-11-16"
"20"|"1"|"10"|"2020-11-16"
"20"|"1"|"7"|"2020-11-16"
"20"|"1"|"9"|"2020-11-16"
"21"|"1"|"7"|"2020-11-16"
"21"|"2"|"9"|"2020-11-16"
"22"|"1"|"10"|"2020-11-16"
"22"|"2"|"12"|"2020-11-16"
"22"|"1"|"8"|"2020-11-16"
"22"|"1"|"6"|"2020-11-16"
"22"|"2"|"9"|"2020-11-16"
"23"|"1"|"15"|"2020-11-16"
"23"|"1"|"12"|"2020-11-16"
"23"|"1"|"14"|"2020-11-16"
"24"|"2"|"8"|"2020-11-16"
"1"|"3"|"8"|"2020-11-17"
"1"|"1"|"6"|"2020-11-17"
"8"|"1"|"13"|"2020-11-17"
"9"|"1"|"6"|"2020-11-17"
"10"|"1"|"15"|"2020-11-17"
"10"|"2"|"8"|"2020-11-17"
"10"|"6"|"9"|"2020-11-17"
"11"|"1"|"15"|"2020-11-17"
"11"|"1"|"14"|"2020-11-17"
"11"|"1"|"9"|"2020-11-17"
"12"|"1"|"15"|"2020-11-17"
"12"|"1"|"9"|"2020-11-17"
"13"|"1"|"8"|"2020-11-17"
"14"|"3"|"15"|"2020-11-17"
"14"|"3"|"9"|"2020-11-17"
